vehicle_id,timestamp,meta_time,lap,Speed,pbrake_f,ath,Steering_Angle,accx_can,accy_can,nmotor,Gear,track_name,track_id,chassis,car_number,timestamp_dt,braking_intensity,cornering_force,throttle_efficiency,rpm_per_gear
GR86-001-001,1761847094104,1761847094104,1,162.4629536767665,0.0,72.00064538614414,5.661693137721255,-0.3545193690541103,0.0598793000437414,7069.591476088038,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,0.33901822214920274,2.2255002379417688,1178.265246014673
GR86-001-001,1761847094104,1761847094104,2,155.48749711081993,0.0,44.52091613073696,1.1048633539962345,-0.2605173031248963,-0.1415765821188965,7121.626509215292,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,0.1564227773672073,3.4157374307726323,1186.937751535882
GR86-001-001,1761847094104,1761847094104,3,155.52973071284194,0.0,91.68525254084147,-0.1152656852428018,-0.3737935637084003,-1.2726539958198608,7097.204869903825,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,0.14669333490516606,1.6780418291929262,1182.8674783173042
GR86-001-001,1761847094104,1761847094104,4,160.54577017801645,0.0,57.26204165973583,-1.1686508444434132,0.2548101577384111,-0.9742241688183748,7260.6303246221505,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,1.138527897566776,2.7555809169139986,1210.1050541036918
GR86-001-001,1761847094104,1761847094104,5,159.43804109557038,0.0,39.62177835488599,5.544676674865628,0.5064316973783076,0.6285465020167842,7178.087904272435,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,3.4850871288008447,3.924939959611423,1196.3479840454058
GR86-001-001,1761847094104,1761847094104,6,162.0429523830979,0.0,73.76647072102531,-0.726207087814939,-0.5087243571269333,0.1125797629746353,7342.262002292459,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,0.081756221816706,2.1673211376758124,1223.71033371541
GR86-001-001,1761847094104,1761847094104,7,161.03435378420545,0.0,54.07505502644408,-5.880314283375482,0.2282751134548878,0.5657233500427622,7298.393953589485,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,3.326631095695482,2.9239072699407274,1216.398992264914
GR86-001-001,1761847094104,1761847094104,8,161.97158033013272,0.0,74.83892653613931,-1.3504663608732328,-0.0255756409749777,0.5285733222103238,7227.789098839182,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,0.7138204909000507,2.1357314472660534,1204.631516473197
GR86-001-001,1761847094104,1761847094104,9,165.873024385959,0.0,99.49624293682092,-0.6365241704268743,0.0514871424011909,0.0499244337487028,6974.964062712631,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,0.03177810877592449,1.6505395578841549,1162.4940104521052
GR86-001-001,1761847094104,1761847094104,9,161.3398385057258,0.0,61.52981136739072,-6.475551850260457,0.2778427769476437,-1.3014987878273283,7457.629231930258,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,8.427922883626998,2.5802067042515415,1242.9382053217098
GR86-001-001,1761847094104,1761847094104,11,171.55624549679663,0.0,64.87126315603825,0.8831563212256579,-0.1095264354854298,0.6383556010802578,7365.4115350858,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,0.5637677842838341,2.6044171202608934,1227.5685891809667
GR86-001-001,1761847094104,1761847094104,11,169.29193152241876,0.0,53.77662243227634,-11.05625422935664,0.4624383707456087,-0.4808128196048733,7407.008402479668,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,5.315988770285272,3.0905872615954855,1234.501400413278
GR86-001-001,1761847094104,1761847094104,11,157.2195224298958,0.0,75.62110590794671,3.003343465253861,0.1413570688463145,-0.6669861768372104,7301.858994810844,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,2.003188575618692,2.05190881242018,1216.9764991351406
GR86-001-001,1761847094104,1761847094104,14,160.96033940887588,0.0,39.87124077680709,-1.9881548692850368,-0.5729861902870548,0.1884387616045652,7430.585017507491,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,0.3746454414461586,3.938229824924104,1238.4308362512486
GR86-001-001,1761847094104,1761847094104,15,162.90435000398747,0.0,88.55535131540175,5.243182490646181,0.1721035875064037,0.9814883048564532,7478.739534500389,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,5.146122294797356,1.8190353520054936,1246.456589083398
GR86-001-001,1761847094104,1761847094104,16,164.02050111564057,0.0,74.88937555973831,4.268863417823251,-0.8564961774784358,-0.3231772201161018,7058.9219939807135,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,1.3795994124274393,2.1613104588866663,1176.4869989967856
GR86-001-001,1761847094104,1761847094104,17,166.0398560490006,0.0,63.07283896229098,6.8804005214484345,-0.3796872149643306,-0.6958060564468355,7479.129123565003,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,4.787424353603786,2.5914234289933784,1246.5215205941672
GR86-001-001,1761847094104,1761847094104,18,161.51314643229225,0.0,76.97979068756972,-0.51571395574481,0.3957346072833118,0.6840762510469024,7006.996678390858,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,0.3527876694584778,2.07121800415448,1167.8327797318095
GR86-001-001,1761847094104,1761847094104,19,159.84253198535183,0.0,63.79601752976271,-3.740858033240342,-0.3433640689622921,-0.0725455553038045,7117.079604003464,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,0.2713826233341185,2.4668573483228577,1186.1799340005773
GR86-001-001,1761847094104,1761847094104,20,157.93413597127153,0.0,99.04994450809288,6.865809353031988,0.4302565519376938,0.123361541087565,6932.24195598803,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,0.8469768226034436,1.5785529592022562,1155.3736593313383
GR86-001-001,1761847094104,1761847094104,21,158.96486861747888,0.0,72.23140184986968,4.853946874909128,0.2487190705287427,0.5758137316071318,7300.08807992428,5,Indianapolis Motor Speedway,INDY,001,001,2025-10-30 17:58:14.104,0.0,2.7949692630642007,2.1707199999171087,1216.6813466540466
