vehicle_id,timestamp,meta_time,lap,Speed,pbrake_f,ath,Steering_Angle,accx_can,accy_can,nmotor,Gear,track_name,track_id
GR86-001-001,1761847096176,1761847096176,1,158.22154201378717,0.0,66.2519672495225,-3.7914718711224324,-0.009969792983053337,0.4315834783834518,6960.146266775612,5,Road America,RA
GR86-001-001,1761847097546,1761847097546,1,168.9843666488354,0.0,64.32755743616686,2.7343655940366665,0.4328920564155547,-1.4340858702657133,7581.8868191059855,5,Road America,RA
GR86-001-001,1761847098916,1761847098916,1,154.87565384365476,0.0,55.22711043851762,6.563304034690402,-0.5144451035495758,0.2987707277095038,7185.155547031546,5,Road America,RA
GR86-001-001,1761847100286,1761847100286,1,167.30715140340627,0.0,66.69716144766758,17.331751441392353,-0.1354675429732817,-1.07237016475128,7255.450658041552,5,Road America,RA
GR86-001-001,1761847101656,1761847101656,1,162.44769185854733,0.0,46.87451746191678,24.96228518298858,0.5679735909275798,-0.7907664093621944,7595.3656268491495,5,Road America,RA
GR86-001-001,1761847103027,1761847103027,1,168.17227419025843,0.0,70.20037064714681,25.20494447661614,0.1360591456325429,-0.24182877915515447,7825.399596458737,5,Road America,RA
GR86-001-001,1761847104397,1761847104397,1,169.89623399620274,0.0,66.82691785079528,26.919911431021685,0.8989169906908863,0.9298905753504043,7675.8359580996785,5,Road America,RA
GR86-001-001,1761847105767,1761847105767,1,166.92508378289943,0.0,67.99896522822223,24.12539659093792,0.07993698895867105,0.23568320518793995,7575.589383106333,5,Road America,RA
GR86-001-001,1761847107137,1761847107137,1,162.86750689094956,0.0,80.3646680215748,36.37262410235991,1.2293596632226682,0.4302740849421185,7262.091722067849,5,Road America,RA
GR86-001-001,1761847108507,1761847108507,1,169.6153192726626,0.0,100.0,42.37096280890198,0.6385475132485162,-0.6876252920372101,7506.082455797954,5,Road America,RA
GR86-001-001,1761847109877,1761847109877,1,168.74740877090224,0.0,58.0976592127008,47.70715372780765,0.9312441528057942,-0.7745414694234196,7089.755475267748,5,Road America,RA
GR86-001-001,1761847111248,1761847111248,1,178.24100901856306,0.0,84.61865257103959,50.28188155419804,-0.0900992700567539,0.14067481767323925,7485.160695213516,5,Road America,RA
GR86-001-001,1761847112618,1761847112618,1,174.75178572146996,0.0,77.92577122974542,39.56169927893981,0.6786689458636149,-0.5143148383442475,7515.602399972616,5,Road America,RA
GR86-001-001,1761847113988,1761847113988,1,175.1010158481602,0.0,68.44982105097871,49.94024256562182,-0.2329390226938989,1.1467814484717276,7441.168152399027,5,Road America,RA
GR86-001-001,1761847115358,1761847115358,1,169.87456926353397,0.0,51.77348423711311,48.01272248952381,0.1821045586607881,-1.6267192960248682,7225.034321058914,5,Road America,RA
GR86-001-001,1761847116728,1761847116728,1,185.52816770132154,0.0,58.40618753140295,41.261274782527984,-0.40102976985633054,-0.28384553636335214,7651.982727425217,6,Road America,RA
GR86-001-001,1761847118099,1761847118099,1,183.96795550442056,92.94459928272875,27.075817917640563,37.509952928786525,1.1462463422195956,0.15392367951339345,7639.403061361339,6,Road America,RA
GR86-001-001,1761847119469,1761847119469,1,182.93163918615758,67.54818418529183,0.0,38.73318268169861,-0.1351159746942385,1.035215763194194,7548.878502292238,6,Road America,RA
GR86-001-001,1761847120839,1761847120839,1,173.52574872469538,62.552300847424505,21.273561157575344,30.827657695881157,0.6600645198072596,-0.42626620717102903,7511.363438098977,5,Road America,RA
GR86-001-001,1761847122209,1761847122209,1,175.17809689537563,81.2123324217745,12.71825955100487,27.362308235929717,-0.5749824226502134,0.5771323984623326,7763.384720555586,5,Road America,RA
GR86-001-001,1761847123579,1761847123579,1,184.237978454832,69.89989741213341,22.86829952467312,25.93806246049823,-1.4413258756709315,-1.3126501467069176,7451.74359934611,6,Road America,RA
GR86-001-001,1761847124950,1761847124950,1,178.62239315529226,78.45739238956423,0.0,21.246096934315187,-0.3244138729978959,-0.18926851858904548,7707.733614130248,5,Road America,RA
GR86-001-001,1761847126320,1761847126320,1,177.56524102322282,76.37091672541806,37.83292268911326,16.234446467323203,0.44794557494746606,-0.04633314534762266,7312.278681761373,5,Road America,RA
GR86-001-001,1761847127690,1761847127690,1,185.9576681466802,84.77185310236264,0.7418368881103419,9.716826570559865,0.12152832775665622,-0.6131374154896702,7576.257087964706,6,Road America,RA
GR86-001-001,1761847129060,1761847129060,1,180.6008007126612,76.86330643615806,26.846211165040458,0.7528902330375642,-0.5729450366656488,0.33672200362750326,7488.226567345633,6,Road America,RA
GR86-001-001,1761847130430,1761847130430,1,180.70952562982413,0.0,60.30835062302222,8.566795689882692,-0.7114725055089627,-1.2525679851620426,7854.643308858667,6,Road America,RA
GR86-001-001,1761847131801,1761847131801,1,180.91013285128088,0.0,72.39538378691583,2.4035596523713387,-0.14473981659432628,0.8619861179389041,7705.020066271725,6,Road America,RA
GR86-001-001,1761847133171,1761847133171,1,167.3689811373579,0.0,48.86425896163644,-1.1847473971886746,-1.0904306115613154,0.4647646900759796,7220.979652942262,5,Road America,RA
GR86-001-001,1761847134541,1761847134541,1,167.89376589107673,0.0,82.11637969227228,-16.145676531724533,0.4053995401528726,-1.1504192328254101,7195.923259300969,5,Road America,RA
GR86-001-001,1761847135911,1761847135911,1,181.224763952947,0.0,99.90744677732015,-30.46818325212346,0.28995984608031133,0.07397250826213071,7488.005290598808,6,Road America,RA
GR86-001-001,1761847137281,1761847137281,1,171.21082068267157,0.0,72.7244907221108,-27.598984145817195,-0.9569003308320406,0.1365024820338034,7408.564228798294,5,Road America,RA
GR86-001-001,1761847138651,1761847138651,1,178.84389173251074,0.0,60.33300834653044,-30.401700930958526,0.27489338506959704,0.7609114090623703,7553.803048309904,5,Road America,RA
GR86-001-001,1761847140022,1761847140022,1,180.78936732728084,0.0,52.13081650545423,-28.11189926626975,0.27908767530951395,-0.1156027396457115,7680.158536725483,6,Road America,RA
GR86-001-001,1761847141392,1761847141392,1,182.8895743280149,0.0,62.30412828613993,-35.822489429003255,0.16755275951983378,0.721202640418917,7501.470922659874,6,Road America,RA
GR86-001-001,1761847142762,1761847142762,1,180.03278158769382,0.0,77.39154404676873,-40.01963059557065,-0.927290473160973,-0.11650871876579916,7702.957803148198,6,Road America,RA
GR86-001-001,1761847144132,1761847144132,1,173.09778439981463,0.0,73.87174919375512,-45.72644508270219,0.27148948127880096,-0.6133759542320725,7155.003559877427,5,Road America,RA
GR86-001-001,1761847145502,1761847145502,1,176.43782508743854,93.36792910993064,4.5377735459095945,-43.458785586850695,0.5027112406235565,0.23097134467007316,7557.541759176838,5,Road America,RA
GR86-001-001,1761847146873,1761847146873,1,175.31971893710067,63.26248119669191,11.06612036253481,-50.71521066265844,0.3445736516242513,-0.2535563382485842,7344.894554367871,5,Road America,RA
GR86-001-001,1761847148243,1761847148243,1,177.0156635305775,73.78583553746213,36.643842067271635,-42.24902432159668,0.04230085697285658,-0.21565067237190816,7383.2079745519495,5,Road America,RA
GR86-001-001,1761847149613,1761847149613,1,173.2443737203687,90.62355593040442,18.10079292431587,-56.34366204615413,-0.3737461909367628,-0.19382665256349835,7370.70372042768,5,Road America,RA
GR86-001-001,1761847150983,1761847150983,1,172.94106627984894,83.13557643002636,0.0,-37.666623585657725,0.759544755675041,0.10820366848613122,7450.024053849333,5,Road America,RA
GR86-001-001,1761847152353,1761847152353,1,163.7770200742801,75.92904915065105,27.557747076266125,-33.81808837449306,0.5393700570965929,0.4268391894910279,7312.702153163805,5,Road America,RA
GR86-001-001,1761847153724,1761847153724,1,176.5308411763415,75.88397985832012,46.617553716860044,-41.74106858047692,-1.0956881014445015,0.18422125544091714,7754.6045798307005,5,Road America,RA
GR86-001-001,1761847155094,1761847155094,1,158.20870542169635,67.91301299441318,0.0,-25.39790976684128,-0.6353060602193001,0.09973028365425704,7939.1588853295725,5,Road America,RA
GR86-001-001,1761847156464,1761847156464,1,169.86221023634366,79.96143881493042,25.602812292490327,-27.265673482930204,0.22593007495915574,0.598983601106697,7444.609121818695,5,Road America,RA
GR86-001-001,1761847157834,1761847157834,1,171.90622291932422,0.0,57.53519355465498,-16.625253074624744,0.47598471432808737,-1.2098643356796561,7685.374144004166,5,Road America,RA
GR86-001-001,1761847159204,1761847159204,1,161.6824908135391,0.0,71.10750089461378,-19.875611995064517,-0.48972718135643367,0.09294359354096793,7501.147606503018,5,Road America,RA
GR86-001-001,1761847160575,1761847160575,1,170.67144071429925,0.0,65.09706005437125,-26.827170917116103,0.27877124881956694,-0.3881869249145494,7472.34998508728,5,Road America,RA
GR86-001-001,1761847161945,1761847161945,1,168.78715418771705,0.0,44.71421930935992,1.4195967782690229,0.1947826219563124,-1.0309728817286679,7387.897075786048,5,Road America,RA
GR86-001-001,1761847163315,1761847163315,1,168.6584522186835,0.0,97.97521289130407,-6.079068575213828,0.42399644812380083,-0.9784497782274677,7563.138428076198,5,Road America,RA
GR86-001-001,1761847164685,1761847164685,1,150.079518846164,0.0,63.023209756825196,-4.350555570887301,0.22393388095722225,0.4016318562033817,6949.342762103244,5,Road America,RA
GR86-001-001,1761847166055,1761847166055,1,155.90951199781367,0.0,58.054466018314855,0.10658503524701235,0.17738373476678065,0.963044859808086,7308.815418851285,5,Road America,RA
GR86-001-001,1761847167425,1761847167425,1,161.88483283016515,0.0,53.695503551293555,14.863863232361885,0.3163356607336137,-1.319954417488755,7132.833382380105,5,Road America,RA
GR86-001-001,1761847168796,1761847168796,1,164.4673914683698,0.0,76.54417928563849,17.106486061581354,-0.17800686608950017,-0.09774693710082595,7437.781743928668,5,Road America,RA
GR86-001-001,1761847170166,1761847170166,1,153.85857537991146,0.0,71.88940240946627,20.33890043385156,0.33185884381202146,0.3706681033643731,7261.030984529192,5,Road America,RA
GR86-001-001,1761847171536,1761847171536,1,153.26576006231969,0.0,55.63411089335498,31.277247580952157,-0.26022336657320505,-1.1293800946583994,7253.905693452985,5,Road America,RA
GR86-001-001,1761847172906,1761847172906,1,160.78367427418465,92.77127632663158,10.753241665450403,36.64001555199691,0.31011182700053,-0.8739399167423682,7332.824043584289,5,Road America,RA
GR86-001-001,1761847174276,1761847174276,1,156.5585508930892,58.51252682128303,23.796436219047663,30.926590132317205,-0.49380634976296545,0.33047209275482725,6911.069223314362,5,Road America,RA
GR86-001-001,1761847175647,1761847175647,1,157.93146287867717,73.30994230323952,14.501383714711906,42.55182548341975,0.17410386878105463,0.08512391794795242,7169.610803642452,5,Road America,RA
GR86-001-001,1761847177017,1761847177017,1,153.9283439187585,84.40590378318416,0.0,43.12673654615603,0.20032130604386228,-0.617556223087063,6829.4034095211155,5,Road America,RA
GR86-001-001,1761847178387,1761847178387,1,152.3249737616392,79.13211581679604,21.446266578867977,39.33805166559228,-0.45424644470290637,-1.1001862297261242,7186.13531716625,5,Road America,RA
GR86-001-001,1761847179757,1761847179757,1,156.2714010214505,77.65383843356518,14.992585830138495,40.993057582457574,0.9590774242867359,-0.2860418779016289,7449.467989788789,5,Road America,RA
GR86-001-001,1761847181127,1761847181127,1,137.36069554196635,65.86161421934851,23.487164954053213,43.549281151950765,0.027892176094879206,-1.5599985535686212,6580.709505654038,4,Road America,RA
GR86-001-001,1761847182498,1761847182498,1,148.46397807740576,88.5019296990274,12.25603396034105,43.98456915397784,0.5249572967504058,-0.8548886690271449,7029.427379183138,4,Road America,RA
GR86-001-001,1761847183868,1761847183868,1,151.56085681077832,61.55451626357331,0.0,44.28372293767,-0.19450656002745217,0.9630637983424437,7162.438773993476,5,Road America,RA
GR86-001-001,1761847185238,1761847185238,1,152.25546550556618,0.0,71.30615408267774,39.2696869496759,1.0752383296584802,-0.8038262221029833,7022.503533305444,5,Road America,RA
GR86-001-001,1761847186608,1761847186608,1,141.974188081594,0.0,56.56307371136667,37.95455311581928,0.006135833461520159,-0.39707076223560483,6890.610059385897,4,Road America,RA
GR86-001-001,1761847187978,1761847187978,1,143.17064356571024,0.0,79.27911006732397,32.97765048218838,0.9896310539648452,0.11428848696117483,6901.775388863195,4,Road America,RA
GR86-001-001,1761847189349,1761847189349,1,147.81493273216282,0.0,80.51812740246311,35.86420431825437,0.010065115649506262,-0.46693072347032394,6837.988302976724,4,Road America,RA
GR86-001-001,1761847190719,1761847190719,1,144.51758731505058,0.0,59.78793319620327,31.927283485213092,-0.2947063774796962,0.07607928724973374,7273.394419119375,4,Road America,RA
GR86-001-001,1761847192089,1761847192089,1,142.6708676417774,0.0,37.06481701951738,31.84949356877367,0.34215896613858,1.3302641928428964,6475.631744297541,4,Road America,RA
GR86-001-001,1761847193459,1761847193459,1,135.98223936551142,0.0,70.87595289356625,23.47323900263447,0.6772734282069458,-1.2912542208137374,6809.340043262479,4,Road America,RA
GR86-001-001,1761847194829,1761847194829,1,138.13684416999516,0.0,65.94795582652563,18.595151319952603,-0.46888599714504275,0.9028592264699423,6576.175102232877,4,Road America,RA
GR86-001-001,1761847196199,1761847196199,1,145.9018392541808,0.0,46.29359765462229,10.683623641937022,0.4823124718737786,-0.40791499316143026,6868.775338541901,4,Road America,RA
GR86-001-001,1761847197570,1761847197570,1,145.36478598825525,0.0,73.63873893851492,2.453403305881528,0.19074748451439866,0.207073761463053,6777.957872662506,4,Road America,RA
GR86-001-001,1761847198940,1761847198940,1,140.74282715338242,0.0,82.46512603657582,7.512437951126646,0.045347789901265485,-0.48749664611261045,6900.418793206319,4,Road America,RA
GR86-001-001,1761847200310,1761847200310,1,139.58505893843906,82.1900956331863,26.66885256126878,-7.1147858476022705,-0.7672392983235734,-0.8535396429136877,6958.095298839415,4,Road America,RA
GR86-001-001,1761847201680,1761847201680,1,151.84535422767456,95.33614840526121,14.961259175151554,-11.488579318469805,0.6605828588146878,-0.044505423082502014,7046.460262853948,5,Road America,RA
GR86-001-001,1761847203050,1761847203050,1,135.92496600992666,91.05112242773252,43.15043355693717,-12.282405101155804,-0.3464318104285506,0.9385854843704394,6524.617233552819,4,Road America,RA
GR86-001-001,1761847204421,1761847204421,1,156.1428544789443,92.90728511180748,50.0,-20.099343093702764,-0.23028989203102965,1.305635294183781,7398.642166141633,5,Road America,RA
GR86-001-001,1761847205791,1761847205791,1,146.32649560280692,68.16834311291527,18.194414235396437,-26.395143394301552,0.37090448785679364,0.9980254076102324,7007.501354102159,4,Road America,RA
GR86-001-001,1761847207161,1761847207161,1,141.4271055315502,86.26904919943847,7.255778183593861,-26.131202480661457,-0.333094794081488,-0.2456612668952979,6839.396370122999,4,Road America,RA
GR86-001-001,1761847208531,1761847208531,1,146.58474097373204,87.40572507506553,9.57379316968089,-41.293450734204036,-0.4693264319419528,0.07134280228070247,7121.663082056796,4,Road America,RA
GR86-001-001,1761847209901,1761847209901,1,160.76609226878338,76.06445241277041,13.63343277939942,-34.013840502734276,-0.4595662728549736,0.2928124097434218,7567.835460143544,5,Road America,RA
GR86-001-001,1761847211272,1761847211272,1,146.74011165306578,82.95582075116245,16.750818500259726,-46.46113214846136,0.5129346462816057,-0.24042077873520792,7084.778194047327,4,Road America,RA
GR86-001-001,1761847212642,1761847212642,1,148.1783432323982,0.0,70.93183357638377,-42.58256406543881,0.20068423859808282,-0.4781183482384645,7219.537807654009,4,Road America,RA
GR86-001-001,1761847214012,1761847214012,1,141.0067891943246,0.0,83.90239409583049,-46.663406371022575,0.3770965382341483,0.6339766377093998,6771.320309792813,4,Road America,RA
GR86-001-001,1761847215382,1761847215382,1,151.26563502828446,0.0,86.06447148821451,-44.06574549929268,-0.12601580862010361,-0.9900942249368253,6948.220286630562,5,Road America,RA
GR86-001-001,1761847216752,1761847216752,1,144.97752576564636,0.0,66.62534343697173,-37.88742719119026,-0.5683701209501834,-0.31806525331730984,6926.172513012255,4,Road America,RA
GR86-001-001,1761847218123,1761847218123,1,147.6635134502636,0.0,93.23775278360608,-47.766059336819225,-0.297324556819938,1.4536732241201868,7149.539070078971,4,Road America,RA
GR86-001-001,1761847219493,1761847219493,1,156.91348648884116,0.0,90.2959945035229,-46.24255415811655,-0.39135631130940185,0.13470844970973728,6954.116453922081,5,Road America,RA
GR86-001-001,1761847220863,1761847220863,1,158.3876200927647,0.0,77.38695330633776,-46.12206711484538,-0.05499488790213498,-1.927768825380915,7257.591431625779,5,Road America,RA
GR86-001-001,1761847222233,1761847222233,1,152.67162232237416,0.0,55.7801182965851,-43.898129502843055,-0.26294412615305496,0.11383495437553577,7005.853638630206,5,Road America,RA
GR86-001-001,1761847223603,1761847223603,1,147.8705702586345,0.0,61.539172100652884,-41.07674653463313,-0.21254441347228642,0.17415244384148157,7059.626555587029,4,Road America,RA
GR86-001-001,1761847224973,1761847224973,1,156.09795179936984,0.0,66.2781527238341,-29.03942849782444,-0.4894132530399085,0.6839636797723458,7307.521613014174,5,Road America,RA
GR86-001-001,1761847226344,1761847226344,1,152.1969677663027,0.0,54.7948081156765,-26.476864213752094,0.10339698654192454,-0.8566724868594607,7260.996811854123,5,Road America,RA
GR86-001-001,1761847227714,1761847227714,1,166.5031211959302,0.0,79.89242476142906,-11.099991887971989,0.9922486198008306,0.34268393464492697,7360.3202546734465,5,Road America,RA
GR86-001-001,1761847229084,1761847229084,1,155.59197390897734,0.0,69.99482079654507,-15.49054782102828,-0.16180750043349082,0.7485795766179697,7294.5652653842,5,Road America,RA
GR86-001-001,1761847230454,1761847230454,1,165.56826601937254,0.0,83.28807653923224,-5.408270888353856,-0.5639232682442027,0.9141018884515367,7450.392564690602,5,Road America,RA
GR86-001-001,1761847231824,1761847231824,1,161.43980236183174,0.0,66.73541503676407,-11.118798410361544,0.1692777032961585,0.006781002327351626,7247.768141415428,5,Road America,RA
GR86-001-001,1761847096176,1761847096176,2,163.03834292261678,0.0,95.80874801053005,-7.087771748965459,0.47120199004906227,1.2801969221859992,7084.046340981718,5,Road America,RA
GR86-001-001,1761847097580,1761847097580,2,163.52936980425687,0.0,60.6779837010527,7.839814020671624,0.4171350564897839,-0.5045571364797024,7407.950919502131,5,Road America,RA
GR86-001-001,1761847098984,1761847098984,2,157.24531104500213,0.0,50.429876295858236,16.633409026779216,0.07776275963207133,0.26852962253767015,7172.49084689815,5,Road America,RA
GR86-001-001,1761847100388,1761847100388,2,166.98198327141148,0.0,72.32864160121224,6.165519099103083,-0.11837652542917766,-0.13921577748534109,7202.6400079524,5,Road America,RA
GR86-001-001,1761847101792,1761847101792,2,162.75397035681277,0.0,70.80220640091721,24.462829407012475,-0.04715720392378865,0.5174285780157845,7425.934997973763,5,Road America,RA
GR86-001-001,1761847103196,1761847103196,2,167.91410793044508,0.0,65.843673430224,27.283675550707287,0.3788149126661698,1.4283850253024954,7565.11213286266,5,Road America,RA
GR86-001-001,1761847104600,1761847104600,2,165.88015306348703,0.0,73.28974473208373,29.02144379550589,-0.2785491765602085,-0.43400390174622033,7060.489184074882,5,Road America,RA
GR86-001-001,1761847106004,1761847106004,2,169.22230796112964,0.0,66.04803476949408,33.491225981728746,-0.20642088706988118,-0.1055538407429419,7004.424093406339,5,Road America,RA
GR86-001-001,1761847107409,1761847107409,2,168.11013927286314,0.0,87.25683160618141,29.837690822503742,1.1071265927701681,-0.228519442344834,7311.983467444864,5,Road America,RA
GR86-001-001,1761847108813,1761847108813,2,161.7247665166905,0.0,79.92996676963813,39.374541154438596,-0.34845631023438833,-0.04209170526999124,7224.93283956772,5,Road America,RA
GR86-001-001,1761847110217,1761847110217,2,166.7211330768291,0.0,75.11348621016303,54.09692764410723,-0.22398707434408363,-0.44458767712672564,7239.94848288749,5,Road America,RA
GR86-001-001,1761847111621,1761847111621,2,180.88683700633229,0.0,64.6795083921292,46.44114673060897,-0.5687636524598214,1.5426421917809559,7565.163063748433,6,Road America,RA
GR86-001-001,1761847113025,1761847113025,2,167.7572754218351,0.0,88.73234257753168,48.565987042684306,0.49556902342997666,0.6484378649694006,7003.284275598007,5,Road America,RA
GR86-001-001,1761847114429,1761847114429,2,170.69698452731234,0.0,79.14936819938899,43.12539939580781,-0.3157509393359993,-0.7229336161541142,7444.626843114883,5,Road America,RA
GR86-001-001,1761847115833,1761847115833,2,178.05765904043403,0.0,65.11923359064778,50.41294972061209,0.20375258807261906,0.10556711667423409,7349.325225075082,5,Road America,RA
GR86-001-001,1761847117237,1761847117237,2,178.11582141029862,0.0,74.74815493038324,47.12881936286505,-0.16904652920666605,1.7230060160675267,7551.566962393997,5,Road America,RA
GR86-001-001,1761847118642,1761847118642,2,181.40351092531654,91.42105298681672,44.69895641860663,42.96926009047692,0.10005677141995109,-0.5552905636444074,7845.340004074091,6,Road America,RA
GR86-001-001,1761847120046,1761847120046,2,188.81448491002317,104.3834604587689,10.332305093290671,39.66530938534162,-0.2713667569507364,1.159986292547925,8006.798666169166,6,Road America,RA
GR86-001-001,1761847121450,1761847121450,2,179.80159472096625,73.2272712830162,25.907630364377454,32.38441949876172,0.37223541257546156,0.8685437425083982,7736.0995776590635,5,Road America,RA
GR86-001-001,1761847122854,1761847122854,2,187.9635664901461,70.63459515185878,0.0,30.271693963204378,0.2649745711482129,-0.9144477603476795,8098.5064714819755,6,Road America,RA
GR86-001-001,1761847124258,1761847124258,2,175.11664743439363,81.73133176046821,36.39800329942932,24.19170443560444,-0.2521181282604935,0.1508014654293129,7610.878370660227,5,Road America,RA
GR86-001-001,1761847125662,1761847125662,2,179.69004370953655,84.34984263421768,29.480504011012044,16.4804055963311,-0.2004646404380433,-0.9894227952212769,7187.150475820521,5,Road America,RA
GR86-001-001,1761847127066,1761847127066,2,186.92232954675774,71.00782250565751,0.6511860364150266,17.75506599418197,0.0455798584435447,-0.019901483331124365,7656.968750312934,6,Road America,RA
GR86-001-001,1761847128470,1761847128470,2,185.70603427592656,76.13324062818192,9.537538899451832,20.2885673359403,-0.14415767684922481,0.02803786126038106,7593.659947251372,6,Road America,RA
GR86-001-001,1761847129875,1761847129875,2,175.54373800797862,85.30706142811131,3.3918996685062694,3.205413286705837,-0.8557162081208355,-1.2557736964075776,7393.1253313633915,5,Road America,RA
GR86-001-001,1761847131279,1761847131279,2,177.4148801816607,0.0,90.61761274999323,-1.323777820391671,-0.5149974012105436,-1.1776917837212968,7066.524480038697,5,Road America,RA
GR86-001-001,1761847132683,1761847132683,2,180.1447034914124,0.0,64.40126437426106,-9.792125785232283,0.6952820029491027,-1.2196287726095947,7536.850523552142,6,Road America,RA
GR86-001-001,1761847134087,1761847134087,2,175.10792657625584,0.0,54.183289075772066,-6.160628653737654,0.764840541061183,2.1005716946917503,7601.778247574861,5,Road America,RA
GR86-001-001,1761847135491,1761847135491,2,174.738201249195,0.0,93.2479101176658,-14.318855214947332,0.2499161097170247,0.30993995414189784,7747.816628977191,5,Road America,RA
GR86-001-001,1761847136895,1761847136895,2,187.8243980843875,0.0,58.28081918183136,-27.391905669887798,0.46367118746183367,0.582637390005486,7634.100773367129,6,Road America,RA
